DateTime,Ticker,close,open,high,low,type,result,gain
2021-06-02 15:15:00,NIFTY,15583.7,15539.679636042936,15597.5,15539.679636042936,call,False,57.45000000000073
2021-06-03 09:15:00,NIFTY,15668.974999999999,15575.294909010736,15693.2,15575.294909010736,call,True,85.27499999999782
2021-06-03 15:15:00,NIFTY,15691.8,15668.443444193595,15705.1,15668.443444193595,call,True,22.825000000000728
2021-06-04 09:15:00,NIFTY,15704.25,15683.6608610484,15713.2,15680.2,call,True,12.450000000000728
2021-06-04 15:15:00,NIFTY,15671.150000000001,15663.802980602435,15682.0,15663.802980602435,call,True,33.099999999998545
2021-06-07 09:15:00,NIFTY,15708.425000000001,15668.325745150609,15728.2,15668.325745150609,call,True,37.274999999999636
2021-06-07 15:15:00,NIFTY,15749.774999999998,15757.647744175836,15757.8,15742.2,put,False,41.349999999996726
2021-06-08 09:15:00,NIFTY,15757.849999999999,15750.093186043958,15778.8,15734.3,call,False,8.075000000000728
2021-06-08 15:15:00,NIFTY,15739.375,15742.17055615444,15747.0,15733.6,put,False,18.474999999998545
2021-06-09 09:15:00,NIFTY,15754.525,15740.861389038611,15772.8,15723.1,call,False,15.149999999999636
2021-06-09 15:15:00,NIFTY,15642.5,15624.573459830068,15654.6,15624.573459830068,call,True,112.02499999999964
2021-06-10 09:15:00,NIFTY,15673.1,15636.993364957518,15696.1,15636.993364957518,call,True,30.600000000000364
2021-06-10 15:15:00,NIFTY,15738.325,15736.80082574745,15743.8,15729.5,call,True,65.22500000000036
2021-06-11 09:15:00,NIFTY,15804.2,15740.356456436864,15824.0,15740.356456436864,call,True,65.875
2021-06-11 15:15:00,NIFTY,15801.5,15796.559505501773,15806.6,15795.8,call,True,2.7000000000007276
2021-06-14 09:15:00,NIFTY,15733.974999999999,15801.414876375442,15801.414876375442,15670.3,put,False,67.52500000000146
2021-06-14 15:15:00,NIFTY,15813.475,15808.393200384966,15823.0,15807.6,call,False,79.50000000000182
2021-06-15 09:15:00,NIFTY,15869.025,15810.567050096242,15883.5,15810.567050096242,call,True,55.54999999999927
2021-06-15 15:15:00,NIFTY,15866.150000000001,15877.375424408438,15877.8,15854.5,put,False,2.874999999998181
2021-06-16 09:15:00,NIFTY,15848.8,15864.95635610211,15873.0,15815.0,put,True,17.350000000002183
2021-06-16 15:15:00,NIFTY,15760.55,15798.60321922936,15798.60321922936,15742.6,put,True,88.25
2021-06-17 09:15:00,NIFTY,15678.675,15767.52580480734,15767.52580480734,15644.7,put,True,81.875
2021-06-17 15:15:00,NIFTY,15690.224999999999,15673.214972123551,15708.8,15673.2,call,False,11.549999999999272
2021-06-18 09:15:00,NIFTY,15736.575,15680.122493030889,15761.5,15680.122493030889,call,True,46.35000000000218
2021-06-18 15:15:00,NIFTY,15703.075,15653.916078924984,15729.2,15653.916078924984,call,True,33.5
2021-06-21 09:15:00,NIFTY,15550.849999999999,15700.310269731246,15700.310269731246,15505.7,put,False,152.22500000000218
2021-06-21 15:15:00,NIFTY,15748.325,15728.375102741138,15765.2,15728.375102741138,call,False,197.47500000000218
2021-06-22 09:15:00,NIFTY,15841.575,15743.100025685286,15862.4,15743.100025685286,call,True,93.25
2021-06-22 15:15:00,NIFTY,15767.675000000001,15808.177646248045,15808.177646248045,15752.1,put,False,73.89999999999964
2021-06-23 09:15:00,NIFTY,15829.0,15775.388161562012,15863.0,15775.388161562012,call,False,61.32499999999891
2021-06-23 15:15:00,NIFTY,15685.925,15701.624734967241,15701.624734967241,15675.0,put,False,143.07500000000073
2021-06-24 09:15:00,NIFTY,15734.625,15692.26243374181,15746.2,15692.26243374181,call,False,48.70000000000073
2021-06-24 15:15:00,NIFTY,15791.7,15794.46188644692,15799.1,15779.2,put,False,57.07500000000073
2021-06-25 09:15:00,NIFTY,15823.425,15792.51547161173,15844.5,15782.8,call,False,31.724999999998545
2021-06-25 15:15:00,NIFTY,15855.7,15860.346661760836,15868.5,15842.3,put,False,32.275000000001455
2021-06-28 09:15:00,NIFTY,15897.275,15851.999165440207,15915.7,15851.999165440207,call,False,41.57499999999891
2021-06-28 15:15:00,NIFTY,15817.149999999998,15823.960096622954,15825.8,15806.7,put,False,80.12500000000182
2021-06-29 09:15:00,NIFTY,15812.0,15820.590024155737,15829.3,15787.0,put,True,5.149999999997817
2021-06-29 15:15:00,NIFTY,15749.099999999999,15747.619079112412,15759.2,15740.7,call,False,62.900000000001455
2021-06-30 09:15:00,NIFTY,15786.525000000001,15749.517269778102,15812.5,15749.517269778102,call,True,37.42500000000291
2021-06-30 15:15:00,NIFTY,15719.8,15743.6894851978,15743.6894851978,15708.8,put,False,66.72500000000218
2021-07-01 09:15:00,NIFTY,15737.199999999999,15729.709871299448,15755.5,15711.1,call,False,17.399999999999636
2021-07-01 15:15:00,NIFTY,15684.15,15688.476530111424,15692.9,15673.9,put,False,53.04999999999927
2021-07-02 09:15:00,NIFTY,15685.8,15689.206632527857,15711.2,15658.2,put,True,1.6499999999996362
2021-07-02 15:15:00,NIFTY,15727.150000000001,15703.801542324223,15738.3,15703.801542324223,call,False,41.35000000000218
